
--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/extracted_features/new_test_data/features/c3d_ucf101_finetune_whole_split1_iter_20000_newfb_format/
Probability extention: prob
Clip accuracy on testset split 1 of UCF101 is 0.778060
Expriment finished at 2016-10-24 10:36:38.922406 
Per class accuracy
Class 58: ... 0.45
Class 59: ... 0.50
Class 60: ... 0.87
Class 61: ... 0.88
Class 62: ... 0.81
Class 63: ... 1.00
Class 64: ... 0.73
Class 65: ... 0.85
Class 66: ... 0.69
Class 67: ... 0.69
Class 68: ... 0.68
Class 69: ... 0.50
Class 70: ... 0.86
Class 71: ... 0.62
Class 72: ... 0.80
Class 73: ... 0.89
Class 74: ... 0.76
Class 75: ... 0.79
Class 76: ... 0.74
Class 77: ... 0.21
Class 78: ... 0.40
Class 79: ... 0.87
Class 80: ... 0.68
Class 81: ... 0.88
Class 82: ... 0.95
Class 83: ... 0.73
Class 84: ... 1.00
Class 85: ... 0.78
Class 86: ... 0.97
Class 87: ... 0.93
Class 88: ... 0.75
Class 89: ... 0.81
Class 90: ... 0.75
Class 91: ... 0.97
Class 92: ... 0.93
Class 93: ... 0.98
Class 94: ... 0.91
Class 95: ... 0.95
Class 96: ... 1.00
Class 97: ... 0.75
Class 98: ... 0.43
Class 99: ... 1.00
Class 100: ... 0.31

--------------------------------------------------
Compute video accuracy of UCF101 split 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_bn_bs105_wi2_iter_20000
Probability extention: rgb_prob
Video accuracy on testset split 1 of UCF101 is 0.773725
Expriment finished at 2017-01-02 17:26:55.958625 
Per class accuracy
Class 0: ... 0.70
Class 1: ... 0.72
Class 2: ... 0.32
Class 3: ... 0.80
Class 4: ... 1.00
Class 5: ... 0.98
Class 6: ... 0.81
Class 7: ... 0.46
Class 8: ... 1.00
Class 9: ... 1.00
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.47
Class 13: ... 0.85
Class 14: ... 0.53
Class 15: ... 1.00
Class 16: ... 0.78
Class 17: ... 0.95
Class 18: ... 0.93
Class 19: ... 0.53
Class 20: ... 0.76
Class 21: ... 0.92
Class 22: ... 0.58
Class 23: ... 0.22
Class 24: ... 0.85
Class 25: ... 0.96
Class 26: ... 0.84
Class 27: ... 1.00
Class 28: ... 0.95
Class 29: ... 0.97
Class 30: ... 1.00
Class 31: ... 0.57
Class 32: ... 0.62
Class 33: ... 0.61
Class 34: ... 0.33
Class 35: ... 0.76
Class 36: ... 0.82
Class 37: ... 0.24
Class 38: ... 0.76
Class 39: ... 0.43
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.94
Class 43: ... 0.98
Class 44: ... 0.71
Class 45: ... 0.90
Class 46: ... 0.59
Class 47: ... 0.58
Class 48: ... 0.94
Class 49: ... 0.74
Class 50: ... 0.69
Class 51: ... 0.43
Class 52: ... 0.70
Class 53: ... 0.58
Class 54: ... 0.79
Class 55: ... 0.31
Class 56: ... 0.92
Class 57: ... 0.48
Class 58: ... 0.48
Class 59: ... 0.59
Class 60: ... 0.94
Class 61: ... 0.94
Class 62: ... 0.84
Class 63: ... 1.00
Class 64: ... 0.77
Class 65: ... 0.84
Class 66: ... 0.79
Class 67: ... 0.85
Class 68: ... 0.66
Class 69: ... 0.57
Class 70: ... 0.87
Class 71: ... 0.67
Class 72: ... 0.82
Class 73: ... 0.95
Class 74: ... 0.91
Class 75: ... 0.81
Class 76: ... 0.81
Class 77: ... 0.23
Class 78: ... 0.41
Class 79: ... 0.91
Class 80: ... 0.72
Class 81: ... 0.96
Class 82: ... 0.97
Class 83: ... 0.77
Class 84: ... 1.00
Class 85: ... 0.91
Class 86: ... 1.00
Class 87: ... 0.94
Class 88: ... 0.81
Class 89: ... 0.82
Class 90: ... 0.79
Class 91: ... 1.00
Class 92: ... 0.95
Class 93: ... 1.00
Class 94: ... 0.91
Class 95: ... 1.00
Class 96: ... 1.00
Class 97: ... 0.81
Class 98: ... 0.43
Class 99: ... 1.00
Class 100: ... 0.42

--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_bn_all_bs126_wi1_iter_20000
Probability extention: rgb_prob
Clip accuracy on testset split 1 of UCF101 is 0.743100
Expriment finished at 2017-01-28 18:01:18.434017 
Per class accuracy
Class 0: ... 0.76
Class 1: ... 0.75
Class 2: ... 0.41
Class 3: ... 0.68
Class 4: ... 0.89
Class 5: ... 0.94
Class 6: ... 0.81
Class 7: ... 0.53
Class 8: ... 1.00
Class 9: ... 0.91
Class 10: ... 0.90
Class 11: ... 1.00
Class 12: ... 0.42
Class 13: ... 0.84
Class 14: ... 0.49
Class 15: ... 1.00
Class 16: ... 0.61
Class 17: ... 0.89
Class 18: ... 0.91
Class 19: ... 0.30
Class 20: ... 0.89
Class 21: ... 0.78
Class 22: ... 0.56
Class 23: ... 0.27
Class 24: ... 0.73
Class 25: ... 0.97
Class 26: ... 0.84
Class 27: ... 0.97
Class 28: ... 0.90
Class 29: ... 0.86
Class 30: ... 0.95
Class 31: ... 0.67
Class 32: ... 0.68
Class 33: ... 0.52
Class 34: ... 0.30
Class 35: ... 0.71
Class 36: ... 0.82
Class 37: ... 0.16
Class 38: ... 0.75
Class 39: ... 0.38
Class 40: ... 0.99
Class 41: ... 0.99
Class 42: ... 0.95
Class 43: ... 0.98
Class 44: ... 0.67
Class 45: ... 0.88
Class 46: ... 0.63
Class 47: ... 0.45
Class 48: ... 0.86
Class 49: ... 0.80
Class 50: ... 0.55
Class 51: ... 0.46
Class 52: ... 0.78
Class 53: ... 0.56
Class 54: ... 0.67
Class 55: ... 0.33
Class 56: ... 0.94
Class 57: ... 0.44
Class 58: ... 0.51
Class 59: ... 0.62
Class 60: ... 0.75
Class 61: ... 0.85
Class 62: ... 0.89
Class 63: ... 1.00
Class 64: ... 0.82
Class 65: ... 0.92
Class 66: ... 0.74
Class 67: ... 0.68
Class 68: ... 0.78
Class 69: ... 0.47
Class 70: ... 0.87
Class 71: ... 0.62
Class 72: ... 0.81
Class 73: ... 0.87
Class 74: ... 0.70
Class 75: ... 0.86
Class 76: ... 0.74
Class 77: ... 0.30
Class 78: ... 0.31
Class 79: ... 0.83
Class 80: ... 0.73
Class 81: ... 0.97
Class 82: ... 0.93
Class 83: ... 0.78
Class 84: ... 1.00
Class 85: ... 0.82
Class 86: ... 0.97
Class 87: ... 0.98
Class 88: ... 0.77
Class 89: ... 0.82
Class 90: ... 0.72
Class 91: ... 0.85
Class 92: ... 0.91
Class 93: ... 0.99
Class 94: ... 0.85
Class 95: ... 0.95
Class 96: ... 0.99
Class 97: ... 0.76
Class 98: ... 0.48
Class 99: ... 1.00
Class 100: ... 0.26

--------------------------------------------------
Compute video accuracy of UCF101 split 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_bn_all_bs126_wi1_iter_20000
Probability extention: rgb_prob
Video accuracy on testset split 1 of UCF101 is 0.780597
Expriment finished at 2017-01-28 18:01:21.578053 
Per class accuracy
Class 0: ... 0.75
Class 1: ... 0.75
Class 2: ... 0.46
Class 3: ... 0.83
Class 4: ... 1.00
Class 5: ... 0.95
Class 6: ... 0.81
Class 7: ... 0.54
Class 8: ... 1.00
Class 9: ... 0.92
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.34
Class 13: ... 0.85
Class 14: ... 0.50
Class 15: ... 1.00
Class 16: ... 0.67
Class 17: ... 0.97
Class 18: ... 0.96
Class 19: ... 0.36
Class 20: ... 0.94
Class 21: ... 0.90
Class 22: ... 0.58
Class 23: ... 0.33
Class 24: ... 0.73
Class 25: ... 0.98
Class 26: ... 0.87
Class 27: ... 1.00
Class 28: ... 0.88
Class 29: ... 1.00
Class 30: ... 1.00
Class 31: ... 0.70
Class 32: ... 0.67
Class 33: ... 0.55
Class 34: ... 0.36
Class 35: ... 0.76
Class 36: ... 0.86
Class 37: ... 0.18
Class 38: ... 0.83
Class 39: ... 0.41
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.97
Class 43: ... 0.98
Class 44: ... 0.81
Class 45: ... 0.93
Class 46: ... 0.70
Class 47: ... 0.58
Class 48: ... 0.89
Class 49: ... 0.79
Class 50: ... 0.62
Class 51: ... 0.49
Class 52: ... 0.82
Class 53: ... 0.67
Class 54: ... 0.68
Class 55: ... 0.34
Class 56: ... 0.97
Class 57: ... 0.48
Class 58: ... 0.48
Class 59: ... 0.73
Class 60: ... 0.82
Class 61: ... 0.92
Class 62: ... 0.91
Class 63: ... 1.00
Class 64: ... 0.84
Class 65: ... 0.94
Class 66: ... 0.82
Class 67: ... 0.82
Class 68: ... 0.77
Class 69: ... 0.50
Class 70: ... 0.87
Class 71: ... 0.70
Class 72: ... 0.82
Class 73: ... 0.93
Class 74: ... 0.76
Class 75: ... 0.92
Class 76: ... 0.79
Class 77: ... 0.35
Class 78: ... 0.30
Class 79: ... 0.88
Class 80: ... 0.80
Class 81: ... 1.00
Class 82: ... 0.94
Class 83: ... 0.82
Class 84: ... 1.00
Class 85: ... 0.94
Class 86: ... 0.97
Class 87: ... 1.00
Class 88: ... 0.86
Class 89: ... 0.82
Class 90: ... 0.75
Class 91: ... 0.88
Class 92: ... 0.92
Class 93: ... 1.00
Class 94: ... 0.88
Class 95: ... 1.00
Class 96: ... 1.00
Class 97: ... 0.81
Class 98: ... 0.49
Class 99: ... 1.00
Class 100: ... 0.31

--------------------------------------------------
Compute clip accuracy of UCF101 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//c3d_rgb_nd_conv_bs105_fi1_iter_20000
Probability extention: rgb_fc8
Clip accuracy on testset split 1 of UCF101 is 0.804435
Expriment finished at 2017-02-26 20:18:20.916804 
Per class accuracy
Class 0: ... 0.79
Class 1: ... 0.77
Class 2: ... 0.65
Class 3: ... 0.76
Class 4: ... 0.93
Class 5: ... 0.96
Class 6: ... 0.85
Class 7: ... 0.64
Class 8: ... 1.00
Class 9: ... 1.00
Class 10: ... 0.95
Class 11: ... 1.00
Class 12: ... 0.57
Class 13: ... 0.92
Class 14: ... 0.59
Class 15: ... 1.00
Class 16: ... 0.65
Class 17: ... 0.96
Class 18: ... 0.86
Class 19: ... 0.42
Class 20: ... 0.87
Class 21: ... 0.89
Class 22: ... 0.60
Class 23: ... 0.49
Class 24: ... 0.92
Class 25: ... 0.99
Class 26: ... 0.86
Class 27: ... 0.99
Class 28: ... 0.83
Class 29: ... 0.94
Class 30: ... 0.96
Class 31: ... 0.64
Class 32: ... 0.74
Class 33: ... 0.53
Class 34: ... 0.34
Class 35: ... 0.75
Class 36: ... 0.68
Class 37: ... 0.26
Class 38: ... 0.81
Class 39: ... 0.54
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 1.00
Class 43: ... 0.99
Class 44: ... 0.67
Class 45: ... 0.96
Class 46: ... 0.67
Class 47: ... 0.55
Class 48: ... 0.93
Class 49: ... 0.92
Class 50: ... 0.64
Class 51: ... 0.42
Class 52: ... 0.79
Class 53: ... 0.80
Class 54: ... 0.76
Class 55: ... 0.54
Class 56: ... 0.97
Class 57: ... 0.39
Class 58: ... 0.70
Class 59: ... 0.65
Class 60: ... 0.81
Class 61: ... 0.78
Class 62: ... 0.84
Class 63: ... 0.98
Class 64: ... 0.81
Class 65: ... 0.99
Class 66: ... 0.78
Class 67: ... 0.73
Class 68: ... 0.92
Class 69: ... 0.66
Class 70: ... 0.87
Class 71: ... 0.82
Class 72: ... 0.80
Class 73: ... 0.90
Class 74: ... 0.90
Class 75: ... 0.99
Class 76: ... 0.79
Class 77: ... 0.37
Class 78: ... 0.53
Class 79: ... 0.94
Class 80: ... 0.75
Class 81: ... 1.00
Class 82: ... 0.96
Class 83: ... 0.88
Class 84: ... 1.00
Class 85: ... 0.92
Class 86: ... 1.00
Class 87: ... 0.98
Class 88: ... 0.86
Class 89: ... 1.00
Class 90: ... 0.82
Class 91: ... 0.96
Class 92: ... 0.82
Class 93: ... 1.00
Class 94: ... 0.98
Class 95: ... 0.95
Class 96: ... 1.00
Class 97: ... 0.84
Class 98: ... 0.58
Class 99: ... 0.96
Class 100: ... 0.53

--------------------------------------------------
Compute video accuracy of UCF101 split 1 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//c3d_rgb_nd_conv_bs105_fi1_iter_20000
Probability extention: rgb_fc8
Video accuracy on testset split 1 of UCF101 is 0.838224
Expriment finished at 2017-02-26 20:18:24.160902 
Per class accuracy
Class 0: ... 0.82
Class 1: ... 0.75
Class 2: ... 0.68
Class 3: ... 0.83
Class 4: ... 1.00
Class 5: ... 0.98
Class 6: ... 0.86
Class 7: ... 0.71
Class 8: ... 1.00
Class 9: ... 1.00
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.58
Class 13: ... 0.91
Class 14: ... 0.63
Class 15: ... 1.00
Class 16: ... 0.73
Class 17: ... 0.97
Class 18: ... 0.89
Class 19: ... 0.44
Class 20: ... 0.85
Class 21: ... 0.97
Class 22: ... 0.64
Class 23: ... 0.53
Class 24: ... 0.94
Class 25: ... 1.00
Class 26: ... 0.87
Class 27: ... 1.00
Class 28: ... 0.85
Class 29: ... 1.00
Class 30: ... 0.97
Class 31: ... 0.65
Class 32: ... 0.74
Class 33: ... 0.61
Class 34: ... 0.36
Class 35: ... 0.78
Class 36: ... 0.68
Class 37: ... 0.29
Class 38: ... 0.88
Class 39: ... 0.68
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 1.00
Class 43: ... 1.00
Class 44: ... 0.74
Class 45: ... 0.97
Class 46: ... 0.65
Class 47: ... 0.61
Class 48: ... 0.94
Class 49: ... 0.91
Class 50: ... 0.74
Class 51: ... 0.43
Class 52: ... 0.82
Class 53: ... 0.87
Class 54: ... 0.82
Class 55: ... 0.63
Class 56: ... 1.00
Class 57: ... 0.55
Class 58: ... 0.70
Class 59: ... 0.68
Class 60: ... 0.82
Class 61: ... 0.88
Class 62: ... 0.91
Class 63: ... 1.00
Class 64: ... 0.84
Class 65: ... 1.00
Class 66: ... 0.89
Class 67: ... 1.00
Class 68: ... 0.94
Class 69: ... 0.71
Class 70: ... 0.87
Class 71: ... 0.87
Class 72: ... 0.82
Class 73: ... 0.93
Class 74: ... 0.97
Class 75: ... 1.00
Class 76: ... 0.79
Class 77: ... 0.37
Class 78: ... 0.54
Class 79: ... 0.94
Class 80: ... 0.82
Class 81: ... 1.00
Class 82: ... 0.97
Class 83: ... 0.90
Class 84: ... 1.00
Class 85: ... 0.97
Class 86: ... 1.00
Class 87: ... 1.00
Class 88: ... 0.95
Class 89: ... 1.00
Class 90: ... 0.86
Class 91: ... 1.00
Class 92: ... 0.87
Class 93: ... 1.00
Class 94: ... 1.00
Class 95: ... 0.96
Class 96: ... 1.00
Class 97: ... 0.89
Class 98: ... 0.60
Class 99: ... 0.98
Class 100: ... 0.61

--------------------------------------------------
Compute clip accuracy of UCF101 2 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_split2_bs128_fi1_iter_20000
Probability extention: rgb_fc8
Clip accuracy on testset split 2 of UCF101 is 0.793381
Expriment finished at 2017-03-07 20:17:54.852414 
Per class accuracy
Class 0: ... 0.53
Class 1: ... 0.63
Class 2: ... 0.58
Class 3: ... 0.82
Class 4: ... 0.94
Class 5: ... 0.95
Class 6: ... 0.98
Class 7: ... 0.75
Class 8: ... 1.00
Class 9: ... 0.95
Class 10: ... 0.98
Class 11: ... 1.00
Class 12: ... 0.41
Class 13: ... 0.67
Class 14: ... 0.59
Class 15: ... 0.98
Class 16: ... 0.85
Class 17: ... 0.89
Class 18: ... 0.75
Class 19: ... 0.45
Class 20: ... 0.71
Class 21: ... 0.90
Class 22: ... 0.44
Class 23: ... 0.49
Class 24: ... 0.81
Class 25: ... 0.94
Class 26: ... 0.94
Class 27: ... 0.98
Class 28: ... 0.93
Class 29: ... 0.90
Class 30: ... 0.98
Class 31: ... 0.92
Class 32: ... 0.85
Class 33: ... 0.63
Class 34: ... 0.65
Class 35: ... 0.77
Class 36: ... 0.75
Class 37: ... 0.26
Class 38: ... 0.78
Class 39: ... 0.63
Class 40: ... 1.00
Class 41: ... 0.99
Class 42: ... 0.65
Class 43: ... 1.00
Class 44: ... 0.37
Class 45: ... 0.79
Class 46: ... 0.65
Class 47: ... 0.85
Class 48: ... 0.93
Class 49: ... 0.94
Class 50: ... 0.87
Class 51: ... 0.50
Class 52: ... 0.72
Class 53: ... 0.88
Class 54: ... 0.49
Class 55: ... 0.57
Class 56: ... 0.96
Class 57: ... 0.57
Class 58: ... 0.97
Class 59: ... 0.78
Class 60: ... 0.90
Class 61: ... 0.65
Class 62: ... 0.75
Class 63: ... 0.92
Class 64: ... 0.64
Class 65: ... 0.98
Class 66: ... 0.86
Class 67: ... 0.76
Class 68: ... 0.99
Class 69: ... 0.70
Class 70: ... 0.87
Class 71: ... 0.74
Class 72: ... 0.90
Class 73: ... 0.93
Class 74: ... 0.35
Class 75: ... 0.99
Class 76: ... 0.87
Class 77: ... 0.36
Class 78: ... 0.49
Class 79: ... 0.97
Class 80: ... 0.98
Class 81: ... 0.95
Class 82: ... 0.97
Class 83: ... 0.76
Class 84: ... 0.99
Class 85: ... 0.91
Class 86: ... 0.97
Class 87: ... 0.97
Class 88: ... 0.85
Class 89: ... 0.85
Class 90: ... 0.52
Class 91: ... 0.98
Class 92: ... 0.55
Class 93: ... 0.95
Class 94: ... 0.61
Class 95: ... 0.95
Class 96: ... 0.98
Class 97: ... 0.95
Class 98: ... 0.63
Class 99: ... 0.90
Class 100: ... 0.59

--------------------------------------------------
Compute video accuracy of UCF101 split 2 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_split2_bs128_fi1_iter_20000
Probability extention: rgb_fc8
Video accuracy on testset split 2 of UCF101 is 0.832887
Expriment finished at 2017-03-07 20:17:57.743174 
Per class accuracy
Class 0: ... 0.59
Class 1: ... 0.62
Class 2: ... 0.71
Class 3: ... 0.89
Class 4: ... 0.97
Class 5: ... 0.98
Class 6: ... 1.00
Class 7: ... 0.82
Class 8: ... 1.00
Class 9: ... 0.98
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.40
Class 13: ... 0.77
Class 14: ... 0.56
Class 15: ... 1.00
Class 16: ... 0.98
Class 17: ... 0.95
Class 18: ... 0.82
Class 19: ... 0.56
Class 20: ... 0.76
Class 21: ... 0.95
Class 22: ... 0.46
Class 23: ... 0.49
Class 24: ... 0.87
Class 25: ... 0.98
Class 26: ... 0.95
Class 27: ... 1.00
Class 28: ... 0.95
Class 29: ... 0.94
Class 30: ... 0.97
Class 31: ... 0.95
Class 32: ... 0.88
Class 33: ... 0.70
Class 34: ... 0.71
Class 35: ... 0.80
Class 36: ... 0.81
Class 37: ... 0.25
Class 38: ... 0.85
Class 39: ... 0.76
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.64
Class 43: ... 1.00
Class 44: ... 0.39
Class 45: ... 0.82
Class 46: ... 0.64
Class 47: ... 0.87
Class 48: ... 0.97
Class 49: ... 1.00
Class 50: ... 1.00
Class 51: ... 0.54
Class 52: ... 0.75
Class 53: ... 0.89
Class 54: ... 0.68
Class 55: ... 0.60
Class 56: ... 0.97
Class 57: ... 0.72
Class 58: ... 0.98
Class 59: ... 0.85
Class 60: ... 0.94
Class 61: ... 0.67
Class 62: ... 0.76
Class 63: ... 0.93
Class 64: ... 0.67
Class 65: ... 1.00
Class 66: ... 0.93
Class 67: ... 0.95
Class 68: ... 1.00
Class 69: ... 0.71
Class 70: ... 0.88
Class 71: ... 0.75
Class 72: ... 0.97
Class 73: ... 0.97
Class 74: ... 0.33
Class 75: ... 1.00
Class 76: ... 0.87
Class 77: ... 0.42
Class 78: ... 0.60
Class 79: ... 1.00
Class 80: ... 1.00
Class 81: ... 1.00
Class 82: ... 0.97
Class 83: ... 0.90
Class 84: ... 1.00
Class 85: ... 0.97
Class 86: ... 1.00
Class 87: ... 1.00
Class 88: ... 0.94
Class 89: ... 0.88
Class 90: ... 0.50
Class 91: ... 0.98
Class 92: ... 0.57
Class 93: ... 1.00
Class 94: ... 0.63
Class 95: ... 0.96
Class 96: ... 1.00
Class 97: ... 1.00
Class 98: ... 0.64
Class 99: ... 0.92
Class 100: ... 0.77

--------------------------------------------------
Compute clip accuracy of UCF101 2 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_split2_bs128_fi1_iter_20000
Probability extention: rgb_prob
Clip accuracy on testset split 2 of UCF101 is 0.793381
Expriment finished at 2017-03-07 20:39:46.653178 
Per class accuracy
Class 0: ... 0.53
Class 1: ... 0.63
Class 2: ... 0.58
Class 3: ... 0.82
Class 4: ... 0.94
Class 5: ... 0.95
Class 6: ... 0.98
Class 7: ... 0.75
Class 8: ... 1.00
Class 9: ... 0.95
Class 10: ... 0.98
Class 11: ... 1.00
Class 12: ... 0.41
Class 13: ... 0.67
Class 14: ... 0.59
Class 15: ... 0.98
Class 16: ... 0.85
Class 17: ... 0.89
Class 18: ... 0.75
Class 19: ... 0.45
Class 20: ... 0.71
Class 21: ... 0.90
Class 22: ... 0.44
Class 23: ... 0.49
Class 24: ... 0.81
Class 25: ... 0.94
Class 26: ... 0.94
Class 27: ... 0.98
Class 28: ... 0.93
Class 29: ... 0.90
Class 30: ... 0.98
Class 31: ... 0.92
Class 32: ... 0.85
Class 33: ... 0.63
Class 34: ... 0.65
Class 35: ... 0.77
Class 36: ... 0.75
Class 37: ... 0.26
Class 38: ... 0.78
Class 39: ... 0.63
Class 40: ... 1.00
Class 41: ... 0.99
Class 42: ... 0.65
Class 43: ... 1.00
Class 44: ... 0.37
Class 45: ... 0.79
Class 46: ... 0.65
Class 47: ... 0.85
Class 48: ... 0.93
Class 49: ... 0.94
Class 50: ... 0.87
Class 51: ... 0.50
Class 52: ... 0.72
Class 53: ... 0.88
Class 54: ... 0.49
Class 55: ... 0.57
Class 56: ... 0.96
Class 57: ... 0.57
Class 58: ... 0.97
Class 59: ... 0.78
Class 60: ... 0.90
Class 61: ... 0.65
Class 62: ... 0.75
Class 63: ... 0.92
Class 64: ... 0.64
Class 65: ... 0.98
Class 66: ... 0.86
Class 67: ... 0.76
Class 68: ... 0.99
Class 69: ... 0.70
Class 70: ... 0.87
Class 71: ... 0.74
Class 72: ... 0.90
Class 73: ... 0.93
Class 74: ... 0.35
Class 75: ... 0.99
Class 76: ... 0.87
Class 77: ... 0.36
Class 78: ... 0.49
Class 79: ... 0.97
Class 80: ... 0.98
Class 81: ... 0.95
Class 82: ... 0.97
Class 83: ... 0.76
Class 84: ... 0.99
Class 85: ... 0.91
Class 86: ... 0.97
Class 87: ... 0.97
Class 88: ... 0.85
Class 89: ... 0.85
Class 90: ... 0.52
Class 91: ... 0.98
Class 92: ... 0.55
Class 93: ... 0.95
Class 94: ... 0.61
Class 95: ... 0.95
Class 96: ... 0.98
Class 97: ... 0.95
Class 98: ... 0.63
Class 99: ... 0.90
Class 100: ... 0.59

--------------------------------------------------
Compute video accuracy of UCF101 split 2 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_split2_bs128_fi1_iter_20000
Probability extention: rgb_prob
Video accuracy on testset split 2 of UCF101 is 0.831548
Expriment finished at 2017-03-07 20:48:55.139081 
Per class accuracy
Class 0: ... 0.59
Class 1: ... 0.62
Class 2: ... 0.66
Class 3: ... 0.86
Class 4: ... 0.97
Class 5: ... 0.98
Class 6: ... 1.00
Class 7: ... 0.82
Class 8: ... 1.00
Class 9: ... 0.98
Class 10: ... 1.00
Class 11: ... 1.00
Class 12: ... 0.40
Class 13: ... 0.77
Class 14: ... 0.47
Class 15: ... 1.00
Class 16: ... 0.98
Class 17: ... 0.95
Class 18: ... 0.82
Class 19: ... 0.53
Class 20: ... 0.82
Class 21: ... 0.95
Class 22: ... 0.49
Class 23: ... 0.49
Class 24: ... 0.87
Class 25: ... 0.95
Class 26: ... 0.95
Class 27: ... 1.00
Class 28: ... 0.95
Class 29: ... 0.94
Class 30: ... 0.97
Class 31: ... 0.95
Class 32: ... 0.88
Class 33: ... 0.68
Class 34: ... 0.71
Class 35: ... 0.80
Class 36: ... 0.86
Class 37: ... 0.25
Class 38: ... 0.88
Class 39: ... 0.68
Class 40: ... 1.00
Class 41: ... 1.00
Class 42: ... 0.64
Class 43: ... 1.00
Class 44: ... 0.39
Class 45: ... 0.82
Class 46: ... 0.64
Class 47: ... 0.90
Class 48: ... 0.97
Class 49: ... 1.00
Class 50: ... 1.00
Class 51: ... 0.51
Class 52: ... 0.75
Class 53: ... 0.89
Class 54: ... 0.61
Class 55: ... 0.60
Class 56: ... 0.97
Class 57: ... 0.69
Class 58: ... 0.98
Class 59: ... 0.85
Class 60: ... 0.98
Class 61: ... 0.67
Class 62: ... 0.78
Class 63: ... 0.93
Class 64: ... 0.65
Class 65: ... 1.00
Class 66: ... 0.96
Class 67: ... 0.92
Class 68: ... 1.00
Class 69: ... 0.79
Class 70: ... 0.88
Class 71: ... 0.75
Class 72: ... 0.97
Class 73: ... 0.97
Class 74: ... 0.36
Class 75: ... 1.00
Class 76: ... 0.87
Class 77: ... 0.42
Class 78: ... 0.60
Class 79: ... 1.00
Class 80: ... 1.00
Class 81: ... 1.00
Class 82: ... 0.97
Class 83: ... 0.90
Class 84: ... 1.00
Class 85: ... 0.97
Class 86: ... 1.00
Class 87: ... 1.00
Class 88: ... 0.94
Class 89: ... 0.85
Class 90: ... 0.50
Class 91: ... 0.98
Class 92: ... 0.59
Class 93: ... 1.00
Class 94: ... 0.61
Class 95: ... 0.96
Class 96: ... 1.00
Class 97: ... 1.00
Class 98: ... 0.67
Class 99: ... 0.92
Class 100: ... 0.74

--------------------------------------------------
Compute clip accuracy of UCF101 3 dataset.
Feature folder: /home/tranlaman/Public/data/ucf101_features/c3d-features//ucf101_c3d_rgb_split3_bs120_fi1_iter_20000
Probability extention: rgb_fc8
Clip accuracy on testset split 3 of UCF101 is 0.817850
Expriment finished at 2017-03-08 11:14:22.716041 
Per class accuracy
Class 0: ... 0.80
Class 1: ... 0.55
Class 2: ... 0.71
Class 3: ... 0.87
Class 4: ... 0.90
Class 5: ... 0.97
Class 6: ... 0.82
Class 7: ... 0.79
Class 8: ... 0.97
Class 9: ... 0.92
Class 10: ... 0.98
Class 11: ... 0.98
Class 12: ... 0.68
Class 13: ... 0.97
Class 14: ... 0.51
Class 15: ... 1.00
Class 16: ... 0.80
Class 17: ... 0.88
Class 18: ... 0.80
Class 19: ... 0.57
Class 20: ... 0.91
Class 21: ... 0.85
Class 22: ... 0.78
Class 23: ... 0.24
Class 24: ... 0.81
Class 25: ... 0.99
Class 26: ... 0.98
Class 27: ... 0.91
Class 28: ... 0.91
Class 29: ... 0.97
Class 30: ... 0.93
Class 31: ... 0.88
Class 32: ... 0.92
Class 33: ... 0.59
Class 34: ... 0.72
Class 35: ... 0.88
Class 36: ... 0.78
Class 37: ... 0.34
Class 38: ... 0.74
Class 39: ... 0.72
Class 40: ... 1.00
Class 41: ... 0.99
Class 42: ... 0.83
Class 43: ... 0.99
Class 44: ... 0.60
Class 45: ... 0.89
Class 46: ... 0.85
Class 47: ... 0.88
Class 48: ... 0.84
Class 49: ... 0.96
Class 50: ... 0.83
Class 51: ... 0.47
Class 52: ... 0.79
Class 53: ... 0.87
Class 54: ... 0.57
Class 55: ... 0.44
Class 56: ... 0.97
Class 57: ... 0.19
Class 58: ... 0.92
